human.gene.stable.ID	human.gene.name	pig.gene.stable.ID	pig.gene.name
ENSG00000198478	SH3BGRL2	ENSSSCG00000032015	SH3BGRL2
ENSG00000142669	SH3BGRL3	ENSSSCG00000034937	SH3BGRL3
ENSG00000100092	SH3BP1	ENSSSCG00000028531	SH3BP1
ENSG00000087266	SH3BP2	ENSSSCG00000022004	SH3BP2
ENSG00000130147	SH3BP4	ENSSSCG00000034692	SH3BP4
ENSG00000131370	SH3BP5	ENSSSCG00000024938	SH3BP5
ENSG00000175137	SH3BP5L	ENSSSCG00000025900	SH3BP5L
ENSG00000109686	SH3D19	ENSSSCG00000009018	SH3D19
ENSG00000214193	SH3D21	ENSSSCG00000028892	ENSSSCG00000028892
ENSG00000141985	SH3GL1	ENSSSCG00000013508	SH3GL1
ENSG00000107295	SH3GL2	ENSSSCG00000005177	SH3GL2
ENSG00000140600	SH3GL3	ENSSSCG00000001795	SH3GL3
ENSG00000097033	SH3GLB1	ENSSSCG00000006930	SH3GLB1
ENSG00000148341	SH3GLB2	ENSSSCG00000005668	SH3GLB2
ENSG00000147010	SH3KBP1	ENSSSCG00000012160	SH3KBP1
ENSG00000107957	SH3PXD2A	ENSSSCG00000010604	SH3PXD2A
ENSG00000174705	SH3PXD2B	ENSSSCG00000027378	SH3PXD2B
ENSG00000154447	SH3RF1	ENSSSCG00000009716	SH3RF1
ENSG00000156463	SH3RF2	ENSSSCG00000014410	SH3RF2
ENSG00000172985	SH3RF3	ENSSSCG00000038296	SH3RF3
ENSG00000125089	SH3TC1	ENSSSCG00000008722	SH3TC1
ENSG00000169247	SH3TC2	ENSSSCG00000023279	SH3TC2
ENSG00000035115	SH3YL1	ENSSSCG00000023273	SH3YL1
ENSG00000161681	SHANK1	ENSSSCG00000062536	SHANK1
ENSG00000162105	SHANK2	ENSSSCG00000033043	SHANK2
ENSG00000251322	SHANK3	ENSSSCG00000031925	ENSSSCG00000031925
ENSG00000179526	SHARPIN	ENSSSCG00000005914	SHARPIN
ENSG00000107338	SHB	ENSSSCG00000005358	SHB
ENSG00000160691	SHC1	ENSSSCG00000006539	SHC1
ENSG00000148082	SHC3	ENSSSCG00000039841	SHC3
ENSG00000185634	SHC4	ENSSSCG00000056133	SHC4
ENSG00000171241	SHCBP1	ENSSSCG00000002849	SHCBP1
ENSG00000157060	SHCBP1L	ENSSSCG00000026983	SHCBP1L
ENSG00000105251	SHD	ENSSSCG00000013503	SHD
ENSG00000169291	SHE	ENSSSCG00000006547	SHE
ENSG00000138606	SHF	ENSSSCG00000004674	SHF
ENSG00000130813	SHFL	ENSSSCG00000013664	SHFL
ENSG00000164690	SHH	ENSSSCG00000016416	SHH
ENSG00000180730	SHISA2	ENSSSCG00000030113	SHISA2
ENSG00000178343	SHISA3	ENSSSCG00000040147	SHISA3
ENSG00000198892	SHISA4	ENSSSCG00000054480	SHISA4
ENSG00000164054	SHISA5	ENSSSCG00000011357	SHISA5
ENSG00000187902	SHISA7	ENSSSCG00000035924	SHISA7
ENSG00000234965	SHISA8	ENSSSCG00000035755	SHISA8
ENSG00000237515	SHISA9	ENSSSCG00000032878	SHISA9
ENSG00000138944	SHISAL1	ENSSSCG00000039522	SHISAL1
ENSG00000182183	SHISAL2A	ENSSSCG00000034127	SHISAL2A
ENSG00000145642	SHISAL2B	ENSSSCG00000024514	SHISAL2B
ENSG00000160410	SHKBP1	ENSSSCG00000033836	SHKBP1
ENSG00000171984	SHLD1	ENSSSCG00000039269	SHLD1
ENSG00000122376	SHLD2	ENSSSCG00000027767	SHLD2
ENSG00000253251	SHLD3	ENSSSCG00000055217	SHLD3
ENSG00000176974	SHMT1	ENSSSCG00000036208	SHMT1
ENSG00000182199	SHMT2	ENSSSCG00000037077	SHMT2
ENSG00000165181	SHOC1	ENSSSCG00000005463	SHOC1
ENSG00000108061	SHOC2	ENSSSCG00000010628	SHOC2
ENSG00000185960	SHOX	ENSSSCG00000061068	ENSSSCG00000061068
ENSG00000168779	SHOX2	ENSSSCG00000025238	SHOX2
ENSG00000197417	SHPK	ENSSSCG00000017864	SHPK
ENSG00000146414	SHPRH	ENSSSCG00000004120	SHPRH
ENSG00000144736	SHQ1	ENSSSCG00000011518	SHQ1
ENSG00000164403	SHROOM1	ENSSSCG00000014287	SHROOM1
ENSG00000146950	SHROOM2	ENSSSCG00000012104	SHROOM2
ENSG00000138771	SHROOM3	ENSSSCG00000008984	ENSSSCG00000008984
ENSG00000158352	SHROOM4	ENSSSCG00000012309	SHROOM4
ENSG00000187164	SHTN1	ENSSSCG00000010665	SHTN1
ENSG00000090402	SI	ENSSSCG00000011735	SI
ENSG00000110013	SIAE	ENSSSCG00000015196	SIAE
ENSG00000196470	SIAH1	ENSSSCG00000037263	SIAH1
ENSG00000181788	SIAH2	ENSSSCG00000031388	SIAH2
ENSG00000215475	SIAH3	ENSSSCG00000038733	SIAH3
ENSG00000072858	SIDT1	ENSSSCG00000024429	SIDT1
ENSG00000149577	SIDT2	ENSSSCG00000015074	SIDT2
ENSG00000185187	SIGIRR	ENSSSCG00000024389	SIGIRR
ENSG00000088827	SIGLEC1	ENSSSCG00000007146	SIGLEC1
ENSG00000142512	SIGLEC10	ENSSSCG00000022906	ENSSSCG00000022906
ENSG00000161640	SIGLEC11	ENSSSCG00000022906	ENSSSCG00000022906
ENSG00000254415	SIGLEC14	ENSSSCG00000058009	ENSSSCG00000058009
ENSG00000197046	SIGLEC15	ENSSSCG00000004493	SIGLEC15
ENSG00000268500	SIGLEC5	ENSSSCG00000058009	ENSSSCG00000058009
ENSG00000105492	SIGLEC6	ENSSSCG00000063148	ENSSSCG00000063148
ENSG00000147955	SIGMAR1	ENSSSCG00000037000	SIGMAR1
ENSG00000142178	SIK1	ENSSSCG00000035037	SIK1
ENSG00000170145	SIK2	ENSSSCG00000032941	SIK2
ENSG00000160584	SIK3	ENSSSCG00000015071	SIK3
ENSG00000052723	SIKE1	ENSSSCG00000006751	SIKE1
ENSG00000120725	SIL1	ENSSSCG00000024189	SIL1
ENSG00000112246	SIM1	ENSSSCG00000004357	SIM1
ENSG00000159263	SIM2	ENSSSCG00000027179	SIM2
ENSG00000170085	SIMC1	ENSSSCG00000014062	ENSSSCG00000014062
ENSG00000169375	SIN3A	ENSSSCG00000001880	SIN3A
ENSG00000127511	SIN3B	ENSSSCG00000013867	SIN3B
ENSG00000139146	SINHCAF	ENSSSCG00000037732	SINHCAF
ENSG00000213445	SIPA1	ENSSSCG00000012982	SIPA1
ENSG00000197555	SIPA1L1	ENSSSCG00000002332	SIPA1L1
ENSG00000116991	SIPA1L2	ENSSSCG00000010169	SIPA1L2
ENSG00000105738	SIPA1L3	ENSSSCG00000002950	SIPA1L3
ENSG00000198053	SIRPA	ENSSSCG00000027665	ENSSSCG00000027665
ENSG00000101307	SIRPB1	ENSSSCG00000027665	ENSSSCG00000027665
ENSG00000196209	SIRPB2	ENSSSCG00000007185	SIRPB2
ENSG00000125900	SIRPD	ENSSSCG00000007186	ENSSSCG00000007186
ENSG00000089012	SIRPG	ENSSSCG00000027665	ENSSSCG00000027665
ENSG00000096717	SIRT1	ENSSSCG00000010235	SIRT1
ENSG00000068903	SIRT2	ENSSSCG00000026794	SIRT2
ENSG00000142082	SIRT3	ENSSSCG00000014558	SIRT3
ENSG00000089163	SIRT4	ENSSSCG00000009901	SIRT4
ENSG00000124523	SIRT5	ENSSSCG00000031129	SIRT5
ENSG00000077463	SIRT6	ENSSSCG00000013496	SIRT6
ENSG00000187531	SIRT7	ENSSSCG00000034695	SIRT7
ENSG00000137078	SIT1	ENSSSCG00000005312	SIT1
ENSG00000184990	SIVA1	ENSSSCG00000031132	SIVA1
ENSG00000126778	SIX1	ENSSSCG00000005087	SIX1
ENSG00000170577	SIX2	ENSSSCG00000008446	SIX2
ENSG00000138083	SIX3	ENSSSCG00000039283	SIX3
ENSG00000100625	SIX4	ENSSSCG00000005089	SIX4
ENSG00000177045	SIX5	ENSSSCG00000035791	SIX5
ENSG00000184302	SIX6	ENSSSCG00000005086	SIX6
ENSG00000154839	SKA1	ENSSSCG00000004518	SKA1
ENSG00000182628	SKA2	ENSSSCG00000034217	SKA2
ENSG00000165480	SKA3	ENSSSCG00000028249	SKA3
ENSG00000141293	SKAP1	ENSSSCG00000017527	SKAP1
ENSG00000005020	SKAP2	ENSSSCG00000016708	SKAP2
ENSG00000157933	SKI	ENSSSCG00000040944	SKI
ENSG00000204351	SKIC2	ENSSSCG00000001424	SKIC2
ENSG00000198677	SKIC3	ENSSSCG00000037477	ENSSSCG00000037477
ENSG00000140395	SKIC8	ENSSSCG00000001757	SKIC8
ENSG00000180592	SKIDA1	ENSSSCG00000011087	SKIDA1
ENSG00000136603	SKIL	ENSSSCG00000011746	SKIL
ENSG00000188779	SKOR1	ENSSSCG00000004956	SKOR1
ENSG00000215474	SKOR2	ENSSSCG00000005767	SKOR2
ENSG00000113558	SKP1	ENSSSCG00000035776	ENSSSCG00000035776
ENSG00000145604	SKP2	ENSSSCG00000016835	SKP2
ENSG00000155926	SLA	ENSSSCG00000005949	SLA
ENSG00000101082	SLA2	ENSSSCG00000055477	SLA2
ENSG00000139737	SLAIN1	ENSSSCG00000009475	SLAIN1
ENSG00000109171	SLAIN2	ENSSSCG00000008821	SLAIN2
ENSG00000117090	SLAMF1	ENSSSCG00000006380	SLAMF1
ENSG00000162739	SLAMF6	ENSSSCG00000006382	SLAMF6
ENSG00000026751	SLAMF7	ENSSSCG00000006378	SLAMF7
ENSG00000158714	SLAMF8	ENSSSCG00000006398	SLAMF8
ENSG00000162723	SLAMF9	ENSSSCG00000056276	SLAMF9
ENSG00000163950	SLBP	ENSSSCG00000055957	SLBP
ENSG00000100652	SLC10A1	ENSSSCG00000002313	SLC10A1
ENSG00000125255	SLC10A2	ENSSSCG00000026317	SLC10A2
ENSG00000126903	SLC10A3	ENSSSCG00000025766	SLC10A3
ENSG00000145248	SLC10A4	ENSSSCG00000008823	SLC10A4
ENSG00000145283	SLC10A6	ENSSSCG00000028952	SLC10A6
ENSG00000120519	SLC10A7	ENSSSCG00000009035	SLC10A7
ENSG00000018280	SLC11A1	ENSSSCG00000039798	SLC11A1
ENSG00000110911	SLC11A2	ENSSSCG00000034039	SLC11A2
ENSG00000074803	SLC12A1	ENSSSCG00000004659	SLC12A1
ENSG00000064651	SLC12A2	ENSSSCG00000014255	SLC12A2
ENSG00000070915	SLC12A3	ENSSSCG00000032643	SLC12A3
ENSG00000124067	SLC12A4	ENSSSCG00000028609	SLC12A4
ENSG00000124140	SLC12A5	ENSSSCG00000007437	SLC12A5
ENSG00000140199	SLC12A6	ENSSSCG00000002243	SLC12A6
ENSG00000113504	SLC12A7	ENSSSCG00000034302	SLC12A7
ENSG00000221955	SLC12A8	ENSSSCG00000011860	SLC12A8
ENSG00000146828	SLC12A9	ENSSSCG00000023619	SLC12A9
ENSG00000081800	SLC13A1	ENSSSCG00000016609	SLC13A1
ENSG00000007216	SLC13A2	ENSSSCG00000017763	SLC13A2
ENSG00000158296	SLC13A3	ENSSSCG00000035906	SLC13A3
ENSG00000164707	SLC13A4	ENSSSCG00000016527	SLC13A4
ENSG00000141485	SLC13A5	ENSSSCG00000017888	SLC13A5
ENSG00000141469	SLC14A1	ENSSSCG00000004492	SLC14A1
ENSG00000132874	SLC14A2	ENSSSCG00000004491	SLC14A2
ENSG00000088386	SLC15A1	ENSSSCG00000009513	SLC15A1
ENSG00000163406	SLC15A2	ENSSSCG00000030305	SLC15A2
ENSG00000110446	SLC15A3	ENSSSCG00000013114	SLC15A3
ENSG00000139370	SLC15A4	ENSSSCG00000025820	SLC15A4
ENSG00000188991	SLC15A5	ENSSSCG00000000598	SLC15A5
ENSG00000155380	SLC16A1	ENSSSCG00000063479	ENSSSCG00000063479
ENSG00000112394	SLC16A10	ENSSSCG00000004419	SLC16A10
ENSG00000174326	SLC16A11	ENSSSCG00000017925	SLC16A11
ENSG00000152779	SLC16A12	ENSSSCG00000010455	SLC16A12
ENSG00000174327	SLC16A13	ENSSSCG00000017926	SLC16A13
ENSG00000163053	SLC16A14	ENSSSCG00000016260	SLC16A14
ENSG00000147100	SLC16A2	ENSSSCG00000029458	SLC16A2
ENSG00000141526	SLC16A3	ENSSSCG00000024018	SLC16A3
ENSG00000168679	SLC16A4	ENSSSCG00000006808	SLC16A4
ENSG00000170190	SLC16A5	ENSSSCG00000017215	SLC16A5
ENSG00000108932	SLC16A6	ENSSSCG00000017262	SLC16A6
ENSG00000118596	SLC16A7	ENSSSCG00000000456	SLC16A7
ENSG00000100156	SLC16A8	ENSSSCG00000000113	SLC16A8
ENSG00000165449	SLC16A9	ENSSSCG00000010210	SLC16A9
ENSG00000124568	SLC17A1	ENSSSCG00000001107	SLC17A1
ENSG00000112337	SLC17A2	ENSSSCG00000036191	SLC17A2
ENSG00000124564	SLC17A3	ENSSSCG00000037547	SLC17A3
ENSG00000146039	SLC17A4	ENSSSCG00000031944	SLC17A4
ENSG00000119899	SLC17A5	ENSSSCG00000004486	SLC17A5
ENSG00000091664	SLC17A6	ENSSSCG00000013343	SLC17A6
ENSG00000104888	SLC17A7	ENSSSCG00000003170	SLC17A7
ENSG00000179520	SLC17A8	ENSSSCG00000038946	SLC17A8
ENSG00000101194	SLC17A9	ENSSSCG00000040931	SLC17A9
ENSG00000036565	SLC18A1	ENSSSCG00000009601	SLC18A1
ENSG00000165646	SLC18A2	ENSSSCG00000020671	SLC18A2
ENSG00000187714	SLC18A3	ENSSSCG00000022274	SLC18A3
ENSG00000146409	SLC18B1	ENSSSCG00000004178	SLC18B1
ENSG00000173638	SLC19A1	ENSSSCG00000030696	ENSSSCG00000030696
ENSG00000117479	SLC19A2	ENSSSCG00000006290	SLC19A2
ENSG00000135917	SLC19A3	ENSSSCG00000021968	SLC19A3
ENSG00000106688	SLC1A1	ENSSSCG00000005222	SLC1A1
ENSG00000110436	SLC1A2	ENSSSCG00000013296	SLC1A2
ENSG00000079215	SLC1A3	ENSSSCG00000016841	SLC1A3
ENSG00000115902	SLC1A4	ENSSSCG00000028282	SLC1A4
ENSG00000105281	SLC1A5	ENSSSCG00000003105	SLC1A5
ENSG00000105143	SLC1A6	ENSSSCG00000013833	SLC1A6
ENSG00000162383	SLC1A7	ENSSSCG00000003852	SLC1A7
ENSG00000144136	SLC20A1	ENSSSCG00000032288	SLC20A1
ENSG00000168575	SLC20A2	ENSSSCG00000007027	SLC20A2
ENSG00000175003	SLC22A1	ENSSSCG00000004041	SLC22A1
ENSG00000184999	SLC22A10	ENSSSCG00000029248	ENSSSCG00000029248
ENSG00000168065	SLC22A11	ENSSSCG00000020831	SLC22A11
ENSG00000197891	SLC22A12	ENSSSCG00000013025	SLC22A12
ENSG00000172940	SLC22A13	ENSSSCG00000011256	SLC22A13
ENSG00000144671	SLC22A14	ENSSSCG00000011255	SLC22A14
ENSG00000163393	SLC22A15	ENSSSCG00000006743	SLC22A15
ENSG00000004809	SLC22A16	ENSSSCG00000004399	SLC22A16
ENSG00000092096	SLC22A17	ENSSSCG00000002025	SLC22A17
ENSG00000110628	SLC22A18	ENSSSCG00000012855	SLC22A18
ENSG00000112499	SLC22A2	ENSSSCG00000004040	SLC22A2
ENSG00000137266	SLC22A23	ENSSSCG00000001004	SLC22A23
ENSG00000146477	SLC22A3	ENSSSCG00000004039	SLC22A3
ENSG00000197208	SLC22A4	ENSSSCG00000014275	SLC22A4
ENSG00000197375	SLC22A5	ENSSSCG00000061383	SLC22A5
ENSG00000197901	SLC22A6	ENSSSCG00000023571	SLC22A6
ENSG00000137204	SLC22A7	ENSSSCG00000027796	SLC22A7
ENSG00000149452	SLC22A8	ENSSSCG00000029516	SLC22A8
ENSG00000149742	SLC22A9	ENSSSCG00000027453	ENSSSCG00000027453
ENSG00000170482	SLC23A1	ENSSSCG00000026423	SLC23A1
ENSG00000089057	SLC23A2	ENSSSCG00000026466	SLC23A2
ENSG00000213901	SLC23A3	ENSSSCG00000029694	SLC23A3
ENSG00000074621	SLC24A1	ENSSSCG00000004937	SLC24A1
ENSG00000155886	SLC24A2	ENSSSCG00000005167	SLC24A2
ENSG00000185052	SLC24A3	ENSSSCG00000007100	SLC24A3
ENSG00000140090	SLC24A4	ENSSSCG00000002450	SLC24A4
ENSG00000188467	SLC24A5	ENSSSCG00000004662	SLC24A5
ENSG00000100075	SLC25A1	ENSSSCG00000010116	SLC25A1
ENSG00000183048	SLC25A10	ENSSSCG00000033620	SLC25A10
ENSG00000108528	SLC25A11	ENSSSCG00000032472	SLC25A11
ENSG00000115840	SLC25A12	ENSSSCG00000015949	SLC25A12
ENSG00000004864	SLC25A13	ENSSSCG00000015336	SLC25A13
ENSG00000102078	SLC25A14	ENSSSCG00000012660	SLC25A14
ENSG00000102743	SLC25A15	ENSSSCG00000009373	SLC25A15
ENSG00000122912	SLC25A16	ENSSSCG00000022303	SLC25A16
ENSG00000100372	SLC25A17	ENSSSCG00000000072	SLC25A17
ENSG00000125454	SLC25A19	ENSSSCG00000017208	SLC25A19
ENSG00000178537	SLC25A20	ENSSSCG00000011366	SLC25A20
ENSG00000183032	SLC25A21	ENSSSCG00000039317	SLC25A21
ENSG00000177542	SLC25A22	ENSSSCG00000012844	SLC25A22
ENSG00000125648	SLC25A23	ENSSSCG00000013550	SLC25A23
ENSG00000085491	SLC25A24	ENSSSCG00000006848	SLC25A24
ENSG00000148339	SLC25A25	ENSSSCG00000005636	SLC25A25
ENSG00000144741	SLC25A26	ENSSSCG00000011498	SLC25A26
ENSG00000153291	SLC25A27	ENSSSCG00000001720	SLC25A27
ENSG00000155287	SLC25A28	ENSSSCG00000037536	SLC25A28
ENSG00000075415	SLC25A3	ENSSSCG00000000886	SLC25A3
ENSG00000174032	SLC25A30	ENSSSCG00000062876	SLC25A30
ENSG00000151475	SLC25A31	ENSSSCG00000009078	SLC25A31
ENSG00000164933	SLC25A32	ENSSSCG00000006049	SLC25A32
ENSG00000171612	SLC25A33	ENSSSCG00000038006	SLC25A33
ENSG00000162461	SLC25A34	ENSSSCG00000032950	SLC25A34
ENSG00000125434	SLC25A35	ENSSSCG00000022395	SLC25A35
ENSG00000114120	SLC25A36	ENSSSCG00000036855	SLC25A36
ENSG00000147454	SLC25A37	ENSSSCG00000033037	ENSSSCG00000033037
ENSG00000144659	SLC25A38	ENSSSCG00000029708	SLC25A38
ENSG00000013306	SLC25A39	ENSSSCG00000030167	SLC25A39
ENSG00000151729	SLC25A4	ENSSSCG00000015790	SLC25A4
ENSG00000075303	SLC25A40	ENSSSCG00000026177	SLC25A40
ENSG00000181240	SLC25A41	ENSSSCG00000032785	SLC25A41
ENSG00000181035	SLC25A42	ENSSSCG00000013927	SLC25A42
ENSG00000077713	SLC25A43	ENSSSCG00000012624	SLC25A43
ENSG00000160785	SLC25A44	ENSSSCG00000006494	SLC25A44
ENSG00000162241	SLC25A45	ENSSSCG00000012993	SLC25A45
ENSG00000164209	SLC25A46	ENSSSCG00000014197	SLC25A46
ENSG00000140107	SLC25A47	ENSSSCG00000002515	SLC25A47
ENSG00000145832	SLC25A48	ENSSSCG00000014311	SLC25A48
ENSG00000005022	SLC25A5	ENSSSCG00000012623	SLC25A5
ENSG00000122696	SLC25A51	ENSSSCG00000032554	ENSSSCG00000032554
ENSG00000141437	SLC25A52	ENSSSCG00000032554	ENSSSCG00000032554
ENSG00000269743	SLC25A53	ENSSSCG00000012540	SLC25A53
ENSG00000169100	SLC25A6	ENSSSCG00000033673	SLC25A6
ENSG00000145217	SLC26A1	ENSSSCG00000035739	SLC26A1
ENSG00000181045	SLC26A11	ENSSSCG00000021040	SLC26A11
ENSG00000155850	SLC26A2	ENSSSCG00000039045	SLC26A2
ENSG00000091138	SLC26A3	ENSSSCG00000021813	SLC26A3
ENSG00000091137	SLC26A4	ENSSSCG00000028969	SLC26A4
ENSG00000170615	SLC26A5	ENSSSCG00000015425	SLC26A5
ENSG00000225697	SLC26A6	ENSSSCG00000011361	SLC26A6
ENSG00000147606	SLC26A7	ENSSSCG00000006116	SLC26A7
ENSG00000112053	SLC26A8	ENSSSCG00000001555	SLC26A8
ENSG00000174502	SLC26A9	ENSSSCG00000040720	SLC26A9
ENSG00000130304	SLC27A1	ENSSSCG00000013879	SLC27A1
ENSG00000140284	SLC27A2	ENSSSCG00000004643	SLC27A2
ENSG00000143554	SLC27A3	ENSSSCG00000006569	SLC27A3
ENSG00000167114	SLC27A4	ENSSSCG00000005648	SLC27A4
ENSG00000083807	SLC27A5	ENSSSCG00000031449	SLC27A5
ENSG00000113396	SLC27A6	ENSSSCG00000014257	SLC27A6
ENSG00000156222	SLC28A1	ENSSSCG00000002632	SLC28A1
ENSG00000137860	SLC28A2	ENSSSCG00000004673	SLC28A2
ENSG00000197506	SLC28A3	ENSSSCG00000010960	SLC28A3
ENSG00000112759	SLC29A1	ENSSSCG00000001700	SLC29A1
ENSG00000174669	SLC29A2	ENSSSCG00000012941	SLC29A2
ENSG00000198246	SLC29A3	ENSSSCG00000010277	SLC29A3
ENSG00000164638	SLC29A4	ENSSSCG00000027768	SLC29A4
ENSG00000117394	SLC2A1	ENSSSCG00000059879	SLC2A1
ENSG00000197496	SLC2A10	ENSSSCG00000007451	SLC2A10
ENSG00000133460	SLC2A11	ENSSSCG00000010068	SLC2A11
ENSG00000146411	SLC2A12	ENSSSCG00000004172	SLC2A12
ENSG00000151229	SLC2A13	ENSSSCG00000000783	SLC2A13
ENSG00000163581	SLC2A2	ENSSSCG00000020927	SLC2A2
ENSG00000181856	SLC2A4	ENSSSCG00000023915	SLC2A4
ENSG00000125520	SLC2A4RG	ENSSSCG00000037562	SLC2A4RG
ENSG00000142583	SLC2A5	ENSSSCG00000039651	SLC2A5
ENSG00000160326	SLC2A6	ENSSSCG00000024166	SLC2A6
ENSG00000197241	SLC2A7	ENSSSCG00000003390	SLC2A7
ENSG00000136856	SLC2A8	ENSSSCG00000005610	SLC2A8
ENSG00000109667	SLC2A9	ENSSSCG00000031700	SLC2A9
ENSG00000170385	SLC30A1	ENSSSCG00000039472	SLC30A1
ENSG00000196660	SLC30A10	ENSSSCG00000039095	ENSSSCG00000039095
ENSG00000158014	SLC30A2	ENSSSCG00000026386	SLC30A2
ENSG00000115194	SLC30A3	ENSSSCG00000021534	ENSSSCG00000021534
ENSG00000104154	SLC30A4	ENSSSCG00000004668	SLC30A4
ENSG00000145740	SLC30A5	ENSSSCG00000022430	SLC30A5
ENSG00000152683	SLC30A6	ENSSSCG00000008518	SLC30A6
ENSG00000162695	SLC30A7	ENSSSCG00000006860	SLC30A7
ENSG00000164756	SLC30A8	ENSSSCG00000006011	SLC30A8
ENSG00000014824	SLC30A9	ENSSSCG00000008801	SLC30A9
ENSG00000136868	SLC31A1	ENSSSCG00000034278	SLC31A1
ENSG00000136867	SLC31A2	ENSSSCG00000023714	SLC31A2
ENSG00000101438	SLC32A1	ENSSSCG00000007348	SLC32A1
ENSG00000169359	SLC33A1	ENSSSCG00000025316	SLC33A1
ENSG00000131183	SLC34A1	ENSSSCG00000037535	SLC34A1
ENSG00000157765	SLC34A2	ENSSSCG00000008758	SLC34A2
ENSG00000198569	SLC34A3	ENSSSCG00000040105	SLC34A3
ENSG00000164414	SLC35A1	ENSSSCG00000004304	SLC35A1
ENSG00000102100	SLC35A2	ENSSSCG00000024841	SLC35A2
ENSG00000117620	SLC35A3	ENSSSCG00000006871	SLC35A3
ENSG00000176087	SLC35A4	ENSSSCG00000014367	SLC35A4
ENSG00000138459	SLC35A5	ENSSSCG00000011929	SLC35A5
ENSG00000121073	SLC35B1	ENSSSCG00000033731	SLC35B1
ENSG00000157593	SLC35B2	ENSSSCG00000001702	SLC35B2
ENSG00000124786	SLC35B3	ENSSSCG00000001033	SLC35B3
ENSG00000205060	SLC35B4	ENSSSCG00000016541	SLC35B4
ENSG00000181830	SLC35C1	ENSSSCG00000025647	SLC35C1
ENSG00000080189	SLC35C2	ENSSSCG00000022777	SLC35C2
ENSG00000116704	SLC35D1	ENSSSCG00000032043	SLC35D1
ENSG00000130958	SLC35D2	ENSSSCG00000039368	SLC35D2
ENSG00000182747	SLC35D3	ENSSSCG00000004159	SLC35D3
ENSG00000127526	SLC35E1	ENSSSCG00000013861	SLC35E1
ENSG00000189339	SLC35E2B	ENSSSCG00000003353	SLC35E2B
ENSG00000175782	SLC35E3	ENSSSCG00000000487	SLC35E3
ENSG00000100036	SLC35E4	ENSSSCG00000010012	SLC35E4
ENSG00000196376	SLC35F1	ENSSSCG00000004250	SLC35F1
ENSG00000110660	SLC35F2	ENSSSCG00000015001	SLC35F2
ENSG00000183780	SLC35F3	ENSSSCG00000010162	SLC35F3
ENSG00000151812	SLC35F4	ENSSSCG00000005068	SLC35F4
ENSG00000115084	SLC35F5	ENSSSCG00000015709	SLC35F5
ENSG00000213699	SLC35F6	ENSSSCG00000008562	SLC35F6
ENSG00000176273	SLC35G1	ENSSSCG00000027230	SLC35G1
ENSG00000168917	SLC35G2	ENSSSCG00000021508	SLC35G2
ENSG00000164729	SLC35G3	ENSSSCG00000021258	ENSSSCG00000021258
ENSG00000236396	SLC35G4	ENSSSCG00000021258	ENSSSCG00000021258
ENSG00000177710	SLC35G5	ENSSSCG00000021258	ENSSSCG00000021258
ENSG00000259224	SLC35G6	ENSSSCG00000021258	ENSSSCG00000021258
ENSG00000123643	SLC36A1	ENSSSCG00000035442	SLC36A1
ENSG00000186335	SLC36A2	ENSSSCG00000017086	SLC36A2
ENSG00000186334	SLC36A3	ENSSSCG00000038877	SLC36A3
ENSG00000180773	SLC36A4	ENSSSCG00000024933	SLC36A4
ENSG00000160190	SLC37A1	ENSSSCG00000012087	SLC37A1
ENSG00000134955	SLC37A2	ENSSSCG00000022536	SLC37A2
ENSG00000157800	SLC37A3	ENSSSCG00000032266	SLC37A3
ENSG00000137700	SLC37A4	ENSSSCG00000015105	SLC37A4
ENSG00000111371	SLC38A1	ENSSSCG00000000807	SLC38A1
ENSG00000157637	SLC38A10	ENSSSCG00000022317	SLC38A10
ENSG00000169507	SLC38A11	ENSSSCG00000015903	SLC38A11
ENSG00000134294	SLC38A2	ENSSSCG00000000808	SLC38A2
ENSG00000188338	SLC38A3	ENSSSCG00000011397	SLC38A3
ENSG00000139209	SLC38A4	ENSSSCG00000026597	SLC38A4
ENSG00000017483	SLC38A5	ENSSSCG00000025981	SLC38A5
ENSG00000139974	SLC38A6	ENSSSCG00000005092	SLC38A6
ENSG00000103042	SLC38A7	ENSSSCG00000040881	SLC38A7
ENSG00000166558	SLC38A8	ENSSSCG00000039218	SLC38A8
ENSG00000177058	SLC38A9	ENSSSCG00000030343	SLC38A9
ENSG00000143570	SLC39A1	ENSSSCG00000006561	SLC39A1
ENSG00000196950	SLC39A10	ENSSSCG00000031954	SLC39A10
ENSG00000133195	SLC39A11	ENSSSCG00000037754	SLC39A11
ENSG00000148482	SLC39A12	ENSSSCG00000011039	SLC39A12
ENSG00000165915	SLC39A13	ENSSSCG00000013238	SLC39A13
ENSG00000104635	SLC39A14	ENSSSCG00000032622	SLC39A14
ENSG00000165794	SLC39A2	ENSSSCG00000029754	SLC39A2
ENSG00000147804	SLC39A4	ENSSSCG00000005905	SLC39A4
ENSG00000139540	SLC39A5	ENSSSCG00000000385	SLC39A5
ENSG00000141424	SLC39A6	ENSSSCG00000027455	SLC39A6
ENSG00000112473	SLC39A7	ENSSSCG00000001475	SLC39A7
ENSG00000138821	SLC39A8	ENSSSCG00000009169	SLC39A8
ENSG00000029364	SLC39A9	ENSSSCG00000028600	SLC39A9
ENSG00000138079	SLC3A1	ENSSSCG00000008449	SLC3A1
ENSG00000168003	SLC3A2	ENSSSCG00000022404	SLC3A2
ENSG00000138449	SLC40A1	ENSSSCG00000027157	SLC40A1
